,communityName,id,lat,lng
55,汇林绿洲上林苑,56,32.09307927442732,118.78337816455321
56,玉带园,57,32.03051170128577,118.78369125366753
57,善水湾花园,58,31.958704964869618,118.73669664435383
58,诚品城,59,32.130913037473775,118.93408997911621
59,富力尚悦居二期,60,31.923002427450186,118.68129678172231
60,赛世香樟园,61,32.106960568320744,118.92722163489884
61,高科荣域,62,32.128236414705334,118.93608757072285
62,庆盛园,63,32.02574259746605,118.8583384562915
63,托乐嘉贵邻居,64,31.953957010730967,118.7949644111056
64,阅城国际花园悠然园,65,31.988436315230906,118.78208425068648
65,莱茵东郡,66,31.939514450107364,118.87055657812607
66,燕语华庭,67,32.10277815718757,118.79456295208504
67,华汇康城,68,32.05282541205162,118.93966293714413
68,旭日华庭金棕榈,69,32.13496519696031,118.73478632312748
69,苏宁睿城,70,32.03694552350581,118.73558698282854
70,安民村,71,32.03164205107728,118.75667921686384
71,麒麟山庄,72,32.0572957924918,118.94534540759676
72,建康路,73,32.029191478395056,118.79406773422352
73,宁工新寓二村,74,32.06477139893958,118.74403361479304
74,雅士居,75,32.08971514852396,118.79089125138088
75,万科金域国际,76,31.96262517360027,118.86716448130001
76,人和苑,77,32.11722479835251,118.70872841882633
77,左邻右里,78,32.13134537580861,118.75027575473094
78,东方名苑,79,32.04483741926891,118.78835531785842
79,万达江南明珠,80,32.01847408896398,118.84558298337208
80,苜蓿园山庄,81,32.042871450798245,118.8416582416837
81,藏龙御景,82,31.918799704417044,118.80686356261968
82,银城千花溪,83,31.92314078258504,118.83721933058246
83,丹凤街,84,32.06103536150332,118.79378724551447
84,金陵御花园,85,32.065124307323345,118.8184762094727
85,王府园小区,86,32.033134651885575,118.79364057468234
86,鸿信清新家园,87,32.0268240041985,118.86765820977101
87,长虹路449号,88,32.00778563666382,118.7748007132556
88,石鼓路,89,32.04679555493067,118.78445130906121
89,豆菜桥小区,90,32.05369804214334,118.78618735273045
90,钟山晶典苑,91,32.074764948141144,118.9173006913551
91,百家湖花园维也纳城,92,31.942310567273708,118.81604357569405
92,万裕龙庭水岸,93,31.912882449079405,118.91149446314895
93,龙翔鸣翠苑,94,32.00234291956119,118.8048427974258
94,书香名门,95,31.94547695198181,118.87054001606738
95,同坤大厦,96,32.03444400478652,118.78960947272327
96,明发云庭,97,32.09007042916409,118.65403611012299
97,启迪方洲润园,98,32.05723550180587,118.77807440802562
98,武夷花园,99,31.963212462792807,118.8371259211823
99,永庆村小区,100,32.05170603879161,118.78180332001111
100,舒心苑,101,32.029223280785125,118.73914093005324
101,威尼斯水城第十四街区,102,32.144431053314236,118.75509574679224
102,苜中路1号,103,32.04092401801186,118.84136399991729
103,旭日景城,104,32.12097581370842,118.7908344892523
104,常府街,105,32.03968246659015,118.8041975293068
105,天泰青城苑,106,31.919272835870512,118.79683311204104
106,钟山晶典苑,107,32.074764948141144,118.9173006913551
107,万达西地二期,108,32.03608555074708,118.74203092440435
108,托乐嘉单身公寓,109,31.950593882464702,118.79250634719627
109,水月秦淮,110,31.960642631711774,118.81091297743485
110,天润城第四街区,111,32.15193443038769,118.7399810442306
111,三牌楼大街,112,32.08577309175101,118.77162151034386
112,天润城第十二街区,113,32.16028846865361,118.73557187063494
113,良城美景家园,114,32.01432639869965,118.81177626519946
114,湖滨公寓,115,31.949369539171318,118.82134842096792
115,锁金六村,116,32.07534632181054,118.82542652137295
116,旭日爱上城第四区北区,117,32.13617991976684,118.72194576720167
117,富丽山庄,118,32.032369265313676,118.84139866373033
118,新城市广场,119,32.06211458081036,118.7477370400546
119,高科荣境,120,32.12790462761118,118.98775685950363
120,东郊小镇第三街区,121,32.06564982586715,118.95749075410873
121,实辉巷,122,32.02362114269638,118.78878381407819
122,水韵雨滴苑,123,31.920745513808118,118.80311170970808
123,香格里拉菁英汇,124,32.03163567803562,118.81178529855966
124,悦民公寓,125,32.05666918098957,118.92930973168389
125,四方新村七村,126,32.02305795544232,118.84817581826047
126,大华锦绣华城榴美颂,127,32.12426056727192,118.72586280771691
127,游府新村,128,32.04422244711823,118.79621501137557
128,金王府,129,31.95607047897581,118.83034669515965
129,中南世纪雅苑,130,32.04313070524712,118.91670898739703
130,城开家园,131,32.02683228803082,118.83438940861573
131,翠屏国际广场苑,132,31.94330867552943,118.78952016768099
132,月苑二村,133,32.10607914685094,118.83419870733903
133,中国人家,134,31.92836827134274,118.82297535734824
134,丹佛小镇,135,31.912985448139032,118.78891843863344
135,南湾营煦康苑,136,32.04172899055011,118.90299050312343
136,南砖新村,137,32.11462338461296,118.81892507746485
137,积贤雅苑,138,32.03350824510229,118.7382092929173
138,汉口西路,139,32.06075329137527,118.77489169273935
139,金基翠城,140,32.09849919185855,118.7997789387745
140,绿城水晶蓝湾,141,31.93996472567688,118.82696037982785
141,天地新城天心座,142,31.977328634239214,118.83351589364293
142,庆盛园,143,32.02574259746605,118.8583384562915
143,明发滨江新城一期,144,32.12832805057596,118.74686270762376
144,华侨城,145,32.13205470911918,118.73335362105946
145,营苑西村,146,32.10870436673612,118.8339801091847
146,碧水湾花园,147,31.975145468732574,118.83900601352991
147,明发滨江新城二期,148,32.13566928715303,118.75132157817514
148,西一新村,149,32.03329073558743,118.79623206660398
149,武夷水岸家园,150,31.970329378309643,118.87353886169035
150,东郊小镇第三街区,151,32.06564982586715,118.95749075410873
151,莲花新城北苑,152,31.974366580970102,118.72622457690511
152,成贤街,153,32.0600414512586,118.80226878563109
153,利民东村,154,32.03066220792214,118.76632607751513
154,万科金域蓝湾,155,32.019897924088674,118.81949168186866
155,君临国际,156,32.05591626739722,118.78887341466297
156,怡湖华庭,157,31.935567948357154,118.82476252268576
157,象山花园,158,32.06969652554387,118.63214859633833
158,绿城花园,159,32.09749339237113,118.7772269295397
159,金陵御沁园,160,32.06788738686962,118.74704780616902
160,剑阁路,161,32.06159695895145,118.77510133209283
161,东郊小镇第四街区,162,32.061763183623796,118.95718237211531
162,天润城第一街区,163,32.15139126185368,118.74283036151158
163,麒麟山庄,164,32.0572957924918,118.94534540759676
164,悦民公寓北区,165,32.0585955787133,118.93056961414469
165,东郊小镇第一街区,166,32.0588474039859,118.96428547679974
166,碧水湾花园,167,31.975145468732574,118.83900601352991
167,明月港湾月亮湾,168,31.98050505206072,118.83877875301556
168,路子铺小区,169,32.00823951833507,118.80155731329428
169,蓝旗新村,170,32.032076804445396,118.8260996719967
170,鸿意星城,171,32.023487319470654,118.87026378712305
171,雅居乐花园,172,32.01390457643189,118.80329208047142
172,金地自在城第六街区,173,31.90870930083577,118.67154651802208
173,明湖山庄,174,32.031557044117456,118.83458510536938
174,诚品城,175,32.130913037473775,118.93408997911621
175,钟山晶典苑,176,32.074764948141144,118.9173006913551
176,同曦艺术家园,177,31.946444180889415,118.83329088607877
177,三牌楼小区西柏果园,178,32.08704158545694,118.77262598478546
178,金王府,179,31.95607047897581,118.83034669515965
179,中粮彩云居,180,31.90193962574362,118.83645095598143
180,名城世家花园,181,31.99526925769497,118.75676596532864
181,申家巷,182,32.03679042092048,118.80364523580809
182,古平岗35号,183,32.075122621728745,118.75949720304524
183,龙苑新寓二村,184,32.01554002561823,118.82107839392485
184,富力城,185,32.01710120067104,118.88776439630567
185,中海国际社区,186,32.03413867952955,118.91716172798422
186,紫金上林苑,187,32.071569868728695,118.91697616950657
187,天润城第九街区,188,32.156033100334824,118.73854436087254
188,紫金城苜中路4号,189,32.04103534728026,118.84086075300112
189,世茂外滩新城,190,32.08614117286314,118.74233430103948
190,大石桥10号,191,40.64691545187715,122.57155106236407
191,海峡城云璟湾,192,31.98271916685965,118.69195300269888
192,盛和家园,193,32.03985899016617,118.89652246809554
193,能仁里1号,194,32.00774759839865,118.77713914982017
194,三牌楼大街,195,32.08577309175101,118.77162151034386
195,武夷绿洲品茗苑,196,31.933551015905294,118.85303822381643
196,天悦花园,197,32.05994725333687,118.90436965899661
197,弘阳旭日上城一区,198,32.14810427050248,118.7312937921522
198,明发城市广场,199,32.11152967160669,118.6925569272051
199,天润城第六街区,200,32.150701545209685,118.73611183758545
200,中保绿苑,201,32.060748431385704,118.7448336600531
201,瓯江华府,202,31.960216288447242,118.8591525744057
202,凤凰庄,203,32.04715897545836,118.76732522320845
203,钟麓花园,204,32.0796408772559,118.83036467833766
204,砂珠巷小区,205,32.03103259562445,118.79049639939736
205,东郊小镇第八街区,206,32.06023728766019,118.96033466718379
206,金陵新九村,207,32.116948527588264,118.76749037937138
207,四方新村五村,208,32.020652826598194,118.84560397407694
208,辰龙雅苑,209,32.060491632584736,118.74013882620358
209,文博苑,210,31.912919516711533,118.91818815701248
210,阳光里,211,32.004171640181454,118.81017270901664
211,蓝岸尚城,212,31.96839352760001,118.76478958702509
212,天华绿谷庄园,213,32.16597353049862,118.72323962717009
213,珠江路511号,214,32.054573901342685,118.80590148999478
214,万达西地二期,215,32.03608555074708,118.74203092440435
215,钟山花园城博雅居,216,32.036094709239514,118.85176532311218
216,东郊小镇第四街区,217,32.061763183623796,118.95718237211531
217,燕华花园,218,32.12647893218828,118.83631210040724
218,明湖山庄,219,32.031557044117456,118.83458510536938
219,益乐苑,220,32.040756391226985,118.79485991841207
220,万科璞悦山,221,32.07654420774322,118.60605686634318
221,五台山,222,32.053139064067146,118.78339075969475
222,牵牛巷,223,32.02436604987946,118.78778820681029
223,天润城第十二街区,224,32.16028846865361,118.73557187063494
224,亚东国际公寓,225,32.01024590369018,118.7749725501166
225,保利香槟国际,226,31.98679273024599,118.72413143703291
226,三钢生活区,227,31.966556545821753,118.82145982432574
227,红花地,228,32.04259121305448,118.80092355426547
228,金基翠城,229,32.09849919185855,118.7997789387745
229,翠岛花城荷田苑,230,31.986389782228684,118.79465210980523
230,奥体新城青桐园,231,32.02758933248873,118.72605992109835
231,尚东花园,232,32.10049456608864,118.93394346728415
232,颐秀居,233,31.941920590595917,118.81068019054501
233,凤凰和美,234,32.012341256595874,118.76916840597926
234,东方龙湖湾南湖苑,235,31.92348643627618,118.90431774951442
235,归云堂,236,32.085608728125806,118.75589193832168
236,江景园,237,32.06015743789657,118.73900840843119
237,启迪方洲智园,238,32.05723550180587,118.77807440802562
238,华山山庄,239,32.03837843052389,118.60910001369898
239,天地新城天权座,240,31.97892557223428,118.83319705537335
240,美麟香漫山,241,32.09084194053872,118.65261637060347
241,开园,242,32.02610389496693,118.76015617750974
242,光华园,243,32.0289964731393,118.82599835301653
243,紫杨佳园,244,32.015664094956115,118.86026172389684
244,东升村,245,32.03028299023174,118.7636427051093
245,东郊小镇第七街区,246,32.065492367585435,118.95520127968598
246,营苑新寓,247,32.10907993032799,118.83672044853273
247,东郊小镇第一街区,248,32.0588474039859,118.96428547679974
248,天润城第六街区,249,32.150701545209685,118.73611183758545
249,鸿信清新家园,250,32.0268240041985,118.86765820977101
250,颐和南园,251,31.91673073038732,118.82687177815879
251,融侨世家,252,31.94076575100375,118.88293271549306
252,天地新城天一座,253,31.984858875673133,118.835091243931
253,祠堂巷,254,32.04637619454387,118.79841174204256
254,华润悦府,255,32.02775543050181,118.75137739708292
255,弘阳旭日上城三区,256,32.146516262949675,118.7302269735116
256,北苑之星花园,257,32.109438079303224,118.82768631757827
257,牌楼巷37号,258,32.050224456712456,118.77817575934478
258,建设新村,259,32.088503770337226,118.7896315512761
259,南塑新村,260,32.113873879245304,118.82042289949591
260,正荣润锦城,261,32.077216095637326,118.67901781747403
261,宁工新寓二村,262,32.06477139893958,118.74403361479304
262,苜卫路35号,263,32.04305493915567,118.83959562443614
263,万科金域蓝湾,264,32.019897924088674,118.81949168186866
264,陵村小区,265,32.09019540295345,118.7639147048313
265,御湖国际,266,32.0863934450568,118.81250663788417
266,天润城第二街区,267,32.1528769523458,118.74597821895084
267,文鼎雅苑,268,31.91481896181334,118.91860762526188
268,潭桥公寓南园,269,31.92677498010212,118.85096089501951
269,瑞鸿名邸,270,31.93511850874809,118.83453534373567
270,翠屏湾花园城,271,31.913136995292525,118.8000668870125
271,悦民公寓,272,32.05666918098957,118.92930973168389
272,琥珀巷小区,273,32.03331199923013,118.8065151018276
273,东郊小镇第八街区,274,32.06023728766019,118.96033466718379
274,天润城第四街区,275,32.15193443038769,118.7399810442306
275,凤凰西街186号,276,32.04687809868325,118.7524230022389
276,金王府,277,31.95607047897581,118.83034669515965
277,世茂滨江新城,278,32.082869006519836,118.74155331243249
278,润富花园,279,32.15713817675389,118.74392972306588
279,桃园人家,280,32.03122066156575,118.77958933199696
280,宏图上逸园,281,32.050048106802905,118.88367534914967
281,银城西堤国际一区,282,32.01098513932722,118.74358570708948
282,丁村小区,283,32.01257557888711,118.78993121790947
283,天正滨江花园,284,32.02551746421944,118.72463804810324
284,浦东村,285,32.114232433112306,118.7203292700297
285,翠岛花城叠翠苑,286,31.986576134965727,118.79608843923091
286,百家湖西花园伦敦城,287,31.937788579959218,118.81128967915556
287,洪武路168号,288,32.041603976575416,118.79249667334423
288,万科金域蓝湾,289,32.019897924088674,118.81949168186866
289,百家湖西花园巴黎城,290,31.939386563266023,118.8126168860211
290,金地名京,291,32.031496508564985,118.75119134813045
291,兆园,292,32.03697506537137,118.75689617022078
292,拉萨路,293,32.05345081872392,118.77857675573799
293,康业里,294,32.01140656779422,118.811171831354
294,南湾营融康苑,295,32.0475484726077,118.90696706805667
295,林景瑞园,296,32.11858445390821,118.81918607563924
296,清江花苑明月园,297,32.07446853913338,118.74839840221512
297,月苑四村,298,32.10348839051035,118.83575919516247
298,水月秦淮,299,31.960642631711774,118.81091297743485
299,汉中门大街,300,32.04442588871159,118.75600338659478
300,宁工新寓一村,301,32.06508854890798,118.74428078355409
301,德盈国际,302,32.01431489796952,118.77109789794348
302,仙鹤茗苑,303,32.095082633526054,118.90856520655895
303,万科金域国际,304,31.96262517360027,118.86716448130001
304,拉萨路,305,32.05345081872392,118.77857675573799
305,天润城第十街区,306,32.153478374204425,118.73472393041999
306,海都嘉园,307,32.076465451468906,118.64288351426738
307,威尼斯水城第十四街区,308,32.144431053314236,118.75509574679224
308,康居里,309,32.013777593475695,118.81495172038059
309,富丽山庄,310,32.032369265313676,118.84139866373033
310,名嘉佳园小区,311,31.972053614766235,118.8230511276214
311,春江新城韩府坊,312,31.96747662918909,118.76036803477952
312,仁恒翠竹园,313,31.994743537609377,118.79807014879611
313,天地新城天琴座,314,31.981309123463063,118.83586652021326
314,花园路7号,315,32.086130235043555,118.8313113162773
315,东郊小镇第一街区,316,32.0588474039859,118.96428547679974
316,银通公寓,317,32.036618689063545,118.81607479540374
317,中交锦兰荟,318,32.05723550180587,118.77807440802562
318,金轮园,319,32.025314187376296,118.78157115115546
319,汇景家园景康苑,320,31.990497318136356,118.82169885443889
320,威尼斯水城第十六街区,321,32.144431053314236,118.75509574679224
321,融侨观邸一期,322,32.08458558654857,118.63465251515072
322,都市名园,323,32.04538547489376,118.80191661663386
323,长乐路,324,32.023142676551295,118.79433442226501
324,东郊小镇第七街区,325,32.065492367585435,118.95520127968598
325,真园,326,32.02593200580506,118.76259847705569
326,紫金墨香苑,327,32.10347868590059,118.840999866389
327,仁恒江湾城二期,328,32.00353341896761,118.71728006270493
328,听泉山庄,329,32.10062858553265,118.91096200513421
329,合家春天,330,31.917246096997143,118.84854377946856
330,安德新寓,331,32.00510705193233,118.77242567972455
331,苏苑大厦,332,32.05236766269193,118.79481736298514
332,凤悦天晴花园,333,32.07389558247549,118.63142384255457
333,长虹路后街,334,32.034959691545666,118.77341507790476
334,奥克斯钟山府,335,32.09514392116203,118.91396510333544
335,亲水湾花园,336,31.95990407727948,118.82939325075917
336,瀛洲湾,337,31.97914513536531,118.83638834768061
337,大香炉,338,32.03924303890494,118.78807771001513
338,宇园,339,32.02944732363048,118.76215599871063
339,文鼎雅苑,340,31.91481896181334,118.91860762526188
340,华润悦府,341,32.02775543050181,118.75137739708292
341,绒庄新村,342,32.03527319723569,118.78658726756383
342,盐仓桥东街小区,343,32.094983636999075,118.75765084925598
343,富力十号,344,32.01943778529369,118.88835408536445
344,万达紫金明珠,345,32.02135246140836,118.8660115951102
345,东妙峰庵,346,32.09152840614829,118.76358374392885
346,宁工新寓一村,347,32.06508854890798,118.74428078355409
347,和燕路小区,348,32.12006184262758,118.82051506923446
348,金陵大公馆,349,32.09330604428184,118.77756011105335
349,都市山庄,350,32.04271915194435,118.85898438107186
350,墨香山庄,351,32.10649394605467,118.84217465057222
351,公教一村,352,32.06576315641062,118.80680132262412
352,双和园,353,31.987135849800463,118.72958162903662
353,蓝岸尚城,354,31.96839352760001,118.76478958702509
354,艾菲国际,355,32.16648888960027,118.70877040832077
355,小市街,356,32.09925488362427,118.79583511258556
356,梅花山庄丽景苑,357,32.03905279566513,118.84066717714677
357,金碧花园,358,32.10751258410904,118.7836783045936
358,佛心桥,359,32.057561149374855,118.8238217497828
359,春江新城新河苑一期,360,31.968768839545753,118.75084029123545
360,盛和家园南区,361,32.03985899016617,118.89652246809554
361,叠彩丽庭,362,32.035576243461605,118.74794357755916
362,紫金城苜蓿园东街7号,363,32.04218981206134,118.84138351470621
363,新理想佳园,364,32.057155817403306,118.63452495846323
364,紫竹林2号,365,32.08977688558718,118.78184366021665
365,天润城第七街区,366,32.14996254290278,118.73197330547386
366,东白菜园,367,32.044268809872236,118.80260368290826
367,珍珠雅苑,368,32.11263082751185,118.70081082772244
368,双拜巷教师公寓,369,31.938412593640983,118.97476342904784
369,二条巷,370,32.04292799462923,118.8080939213716
370,万达西地二期,371,32.03608555074708,118.74203092440435
371,宁工新寓一村,372,32.06508854890798,118.74428078355409
372,营苑西村,373,32.10870436673612,118.8339801091847
373,南大和园,374,32.11201620491224,118.96656326426782
374,万达茂,375,32.05723550180587,118.77807440802562
375,高科荣境,376,32.12790462761118,118.98775685950363
376,华润新悦天地,377,32.12128094120332,118.84073624785742
377,亚东城东区,378,32.09925056871623,118.92259963745667
378,宁工新寓二村,379,32.06477139893958,118.74403361479304
379,芙蓉园,380,31.96527319327211,118.85443887164895
380,东郊小镇第四街区,381,32.061763183623796,118.95718237211531
381,中海万锦熙岸一期,382,32.05424612597832,118.63220198263478
382,碧水湾花园,383,31.975145468732574,118.83900601352991
383,大油坊巷,384,32.02206424961949,118.79188161074799
384,保利罗兰春天,385,32.13765137551764,118.98519349981565
385,仙鹤山庄,386,32.1049560480259,118.90119279796735
386,文博苑,387,31.912919516711533,118.91818815701248
387,紫金东郡,388,32.08797628452669,118.90118841064326
388,明发香山郡,389,32.0826877761431,118.61277230548819
389,宁夏路17号,390,32.0716832559659,118.77007232500037
390,翠屏清华园,391,31.949659942277155,118.78536237589927
391,天印大道1201号,392,31.953066679602948,118.87045596701064
392,凤凰大街2号,393,32.052045092286065,118.76042821226564
393,经纬城市花园小区,394,31.97467191831508,118.82510679467923
394,同曦青春水岸,395,31.95961611059081,118.82312595647038
395,天正滨江花园,396,32.02551746421944,118.72463804810324
396,中和园,397,31.984609607342026,118.7287487246593
397,武夷商城,398,31.97188155434526,118.82691775702801
398,汇景家园景泰苑,399,31.989306992366846,118.82248289279309
399,明瓦廊,400,32.04240505028814,118.7894431523564
400,江南名府,401,32.024178804018966,118.77090368429222
401,万科光明城市西苑,402,32.00707843489908,118.74702878634645
402,怡水嘉园,403,32.016879319204584,118.82966106797069
403,金宝花园,404,32.03698684705216,118.79417313869715
404,旭光里,405,32.01512922021494,118.80774584505428
405,苏瑞茗芳苑,406,32.05723550180587,118.77807440802562
406,保利堂悦,407,31.987086765521944,118.81312602132991
407,苏宁滨江壹号,408,32.009163001455676,118.7178465117019
408,紫气钟山,409,32.091679012734815,118.90180099032307
409,锦江丽舍,410,32.03342968037999,118.8097650732474
410,佛心桥,411,32.057561149374855,118.8238217497828
411,天目路,412,32.064789890282746,118.77576000831986
412,扇骨营35号院,413,32.02709803034706,118.80959388226808
413,仙龙湾山庄,414,32.09209905832349,118.91784076340736
414,宜家国际公寓,415,31.913836414261795,118.91593296731781
415,保利紫晶山,416,32.08937978884868,118.91530366388433
416,托乐嘉友邻居,417,31.9507549379444,118.79619357151796
417,仁恒翠竹园,418,31.994743537609377,118.79807014879611
418,明发城市广场,419,32.11152967160669,118.6925569272051
419,东箭道,420,32.05187737267783,118.80536910923428
420,扬州路,421,32.06402575239878,118.77232690833881
421,晨光巷小区,422,32.010708666284614,118.78934326347861
422,亚东城西区,423,32.09730285345575,118.91493304728517
423,雨润国际广场,424,32.01300603901326,118.73884552048968
424,南方花园A组团,425,31.963827268216335,118.82612261022788
425,盛和家园南区,426,32.03985899016617,118.89652246809554
426,锦绣花园银桂园,427,32.06416622628563,118.94043807508733
427,金陵世纪花园,428,32.04680011718547,118.74286177974679
428,金地湖城艺境,429,32.13292254627207,118.98664851309762
429,世茂外滩新城,430,32.08614117286314,118.74233430103948
430,西华东村社区,431,32.04444128245732,118.81420755331645
431,蓝岸3G,432,31.966903919705135,118.7682306504845
432,武夷绿洲观竹苑,433,31.93539316282236,118.84849939149838
433,诚品城,434,32.130913037473775,118.93408997911621
434,佳和园,435,32.03627315456895,118.7333254870292
435,时光澔韵,436,31.99287046769957,118.76121940562321
436,长江新村2号,437,32.087036336292044,118.78239666607166
437,北阴阳营,438,32.06604671405345,118.7798499277305
438,银城花园北片,439,32.058768449552524,118.73647819531821
439,赞成湖畔居,440,32.088512990298135,118.81093555185232
440,福园,441,32.03583295262269,118.75434438250436
441,康福村,442,32.03229858614653,118.76366773639235
442,凤凰花园城金陵园,443,32.04791846638206,118.75113076191533
443,雍景园小区,444,31.92034405970303,118.85980609435914
444,左岸名苑月桂阁,445,31.961955190458983,118.79029801671022
445,王府园小区,446,32.033134651885575,118.79364057468234
446,珠江路511号,447,32.054573901342685,118.80590148999478
447,保利梧桐语花园,448,31.900960994509962,118.91680761146067
448,名城世家花园,449,31.99526925769497,118.75676596532864
449,左邻右里,450,32.13134537580861,118.75027575473094
450,五十五所西华门宿舍区,451,32.04504556299724,118.82048395013497
451,天琪雅居,452,31.951012502080516,118.81163951884659
452,康盛花园,453,31.99700206703377,118.79538022414991
453,明发滨江新城三期,454,32.14111752877054,118.75089298583667
454,紫金银座,455,31.943715327980048,118.88562421486883
455,凤虹苑,456,32.02089804205259,118.8168678105249
456,姜圩路小区,457,32.08744045662409,118.75011805091052
457,万科金色领域,458,32.138863484755824,118.9901039799876
458,江佑铂庭,459,32.068980869873535,118.65642608247468
459,锁金六村,460,32.07534632181054,118.82542652137295
460,水月秦淮,461,31.960642631711774,118.81091297743485
461,瑞金新村,462,32.03688570237125,118.81845958183771
462,珠江路,463,32.05295682715787,118.81114314306924
463,莲花嘉园,464,31.971885450311955,118.72193363738238
464,长虹路后街,465,32.034959691545666,118.77341507790476
465,营苑新寓,466,32.10907993032799,118.83672044853273
466,万达江南明珠,467,32.01847408896398,118.84558298337208
467,长白街,468,32.036885016114006,118.80181428436508
468,春江新城新河苑二期,469,31.965654051905076,118.75040795206469
469,五马街,470,32.03355936856533,118.79729068910511
470,校门口1号,471,32.0808903159683,118.76856773423728
471,盈嘉大厦,472,32.02919671308094,118.78844198906893
472,融侨世家,473,31.94076575100375,118.88293271549306
473,金基汇锦国际,474,32.02922940305656,118.73010527287772
474,翠屏国际广场苑,475,31.94330867552943,118.78952016768099
475,朗诗国际街区北园,476,31.99718495878216,118.73176774712232
476,雅居乐花园,477,32.01390457643189,118.80329208047142
477,华隆新寓一村,478,32.022823238587414,118.75074367847785
478,堂子街小区,479,32.04483441180059,118.77568296335119
479,金纺园,480,32.110386834301565,118.8282429786384
480,星雨华府,481,32.03075822007327,118.74311821273258
481,保利紫晶山,482,32.08937978884868,118.91530366388433
482,西一新村,483,32.03329073558743,118.79623206660398
483,凤凰三村,484,32.04503488549495,118.75609181039934
484,雅居乐花园,485,32.01390457643189,118.80329208047142
485,晔园,486,32.0262543457784,118.76685132393327
486,雅居乐滨江国际一期,487,32.06760609853417,118.67697614152452
487,田园美居,488,32.123621396424205,118.81572114599905
488,银城东苑毓秀苑,489,32.032189645650526,118.85347300637818
489,钱塘望景花园,490,32.078095851305555,118.6249005078395
490,海都嘉园,491,32.076465451468906,118.64288351426738
491,御道街34号,492,32.03604450258102,118.82103084212267
492,亚东国际公寓,493,32.01024590369018,118.7749725501166
493,枫桥雅筑,494,32.11436186424892,118.8256038899993
494,悦恒君铂国际,495,31.951400568733515,118.82834687934859
495,车站村南,496,32.03472783682444,118.76276475340558
496,大华锦绣华城香榭美颂,497,32.12426056727192,118.72586280771691
497,钱塘望景花园,498,32.078095851305555,118.6249005078395
498,江南青年城绯云苑,499,31.915304988834862,118.79173089843937
499,百步坡,500,32.0532786001545,118.77815511808078
500,揽月山庄,501,32.082742547157316,118.64125578917483
